review_id,appointment_id,rating,review_date
18654,48350,4,2022-05-27
18655,38352,5,2023-10-11
18656,7601,5,2023-04-20
18657,40322,4,2022-03-27
18658,3715,4,2022-02-01
18659,8510,3,2024-03-27
18660,28897,3,2024-04-17
18661,45242,4,2024-02-11
18662,12008,5,2022-03-01
18663,9134,3,2022-02-19
18664,41826,3,2022-10-30
18665,158,3,2022-03-31
18666,39149,3,2023-10-18
18667,673,3,2022-09-29
18668,27274,4,2024-02-24
18669,47825,4,2023-04-24
18670,48981,3,2022-01-27
18671,39888,3,2023-05-06
18672,40705,4,2022-01-17
18673,46876,4,2023-01-02
18674,14602,2,2024-03-22
18675,14255,5,2023-02-13
18676,1190,4,2022-07-21
18677,7129,4,2022-04-06
18678,16652,5,2022-07-04
18679,29454,4,2024-06-16
18680,22326,5,2024-04-14
18681,5280,5,2024-03-21
18682,43936,3,2022-04-15
18683,7580,5,2022-06-09
18684,49117,3,2023-12-22
18685,2856,3,2022-11-30
18686,23313,5,2022-09-19
18687,20785,5,2023-01-31
18688,34929,4,2023-04-06
18689,25569,3,2023-03-14
18690,26935,4,2023-03-25
18691,18226,4,2022-04-09
18692,41041,3,2023-03-17
18693,45091,5,2023-06-15
18694,46894,4,2022-08-18
18695,20343,3,2023-04-30
18696,33993,3,2024-04-23
18697,9242,4,2023-11-26
18698,33209,4,2022-09-24
18699,34551,3,2023-06-19
18700,36564,5,2024-06-11
18701,9251,3,2022-11-20
18702,47839,4,2024-04-09
18703,29492,4,2023-11-20
18704,15668,3,2024-05-26
18705,16179,4,2022-08-11
18706,34865,5,2023-03-28
18707,610,4,2024-06-02
18708,20816,4,2023-02-28
18709,42698,5,2024-01-24
18710,35943,5,2023-01-07
18711,36290,3,2022-04-06
18712,21364,4,2022-10-13
18713,27791,3,2023-01-06
18714,6618,2,2022-01-30
18715,26865,3,2022-05-15
18716,42441,5,2022-06-26
18717,44510,4,2022-07-13
18718,49671,3,2023-07-19
18719,44479,3,2022-09-11
18720,23272,5,2024-04-22
18721,28199,4,2022-11-25
18722,9881,4,2022-03-20
18723,5775,5,2023-03-20
18724,30930,4,2024-01-09
18725,30460,3,2024-03-30
18726,20056,4,2023-07-12
18727,6776,5,2024-02-17
18728,7396,5,2022-01-24
18729,46399,2,2023-09-23
18730,19159,3,2022-11-01
18731,5475,3,2022-10-06
18732,42365,4,2022-10-29
18733,13485,4,2024-02-20
18734,21393,3,2023-01-21
18735,19716,5,2024-02-07
18736,30572,4,2022-05-31
18737,46956,4,2023-08-18
18738,37908,5,2023-07-30
18739,12234,4,2022-04-12
18740,49192,4,2023-11-11
18741,24062,4,2023-06-14
18742,37500,5,2022-07-01
18743,10781,3,2023-03-05
18744,14939,5,2022-04-27
18745,13091,2,2023-09-18
18746,43790,2,2023-06-01
18747,18649,3,2022-03-14
18748,42606,5,2023-02-07
18749,26113,4,2022-08-31
18750,41380,2,2023-06-18
18751,49094,5,2023-01-16
18752,40225,4,2023-12-25
18753,22575,5,2023-05-04
18754,24940,3,2022-04-20
18755,30884,3,2023-12-19
18756,19064,4,2023-08-26
18757,33939,5,2024-05-19
18758,43876,4,2022-12-29
18759,13952,4,2023-01-12
18760,26159,5,2023-11-28
18761,31440,3,2022-09-07
18762,42472,4,2022-05-04
18763,42018,4,2022-05-08
18764,29219,2,2022-11-20
18765,43693,3,2022-06-06
18766,15172,5,2024-06-25
18767,49096,5,2023-10-04
18768,12719,3,2024-05-03
18769,14154,3,2022-01-26
18770,40209,2,2024-05-04
18771,40685,5,2023-04-06
18772,47225,4,2022-09-10
18773,42809,5,2023-11-09
18774,12415,5,2023-02-13
18775,5805,4,2022-10-08
18776,6505,3,2023-02-21
18777,22226,4,2023-01-19
18778,23934,2,2024-01-03
18779,19019,3,2023-03-10
18780,42839,3,2023-12-26
18781,7596,4,2022-06-03
18782,38601,4,2022-09-15
18783,49021,4,2022-12-17
18784,17618,4,2023-01-25
18785,42810,3,2024-04-04
18786,47762,5,2024-04-24
18787,18705,4,2024-03-26
18788,41158,3,2023-10-29
18789,36830,4,2022-01-22
18790,15929,4,2023-10-27
18791,43056,2,2024-03-06
18792,13276,3,2022-03-11
18793,22336,5,2023-02-13
18794,22271,3,2022-07-17
18795,28836,4,2023-05-28
18796,25705,5,2022-03-31
18797,9633,4,2022-04-10
18798,24635,3,2022-07-01
18799,14319,5,2022-09-11
18800,10820,4,2022-05-11
18801,3684,4,2022-07-12
18802,10838,4,2023-12-16
18803,6797,5,2024-02-07
18804,46870,5,2023-07-22
18805,33600,5,2022-01-10
18806,38898,4,2023-07-06
18807,45627,5,2023-08-19
18808,30958,5,2024-05-29
18809,3565,5,2024-03-26
18810,33812,5,2023-04-12
18811,34498,3,2022-10-02
18812,14766,4,2023-04-16
18813,31527,2,2023-11-22
18814,47250,4,2022-07-24
18815,39176,3,2022-08-02
18816,23520,5,2022-07-14
18817,37123,4,2023-08-05
18818,1409,4,2024-06-19
18819,34792,4,2023-10-05
18820,46807,3,2022-11-02
18821,10370,4,2024-06-05
18822,37951,4,2024-03-09
18823,48274,5,2022-09-22
18824,36179,2,2024-03-06
18825,24556,3,2024-05-01
18826,6730,4,2022-09-24
18827,6028,2,2024-03-21
18828,6390,3,2022-11-11
18829,23553,3,2022-10-05
18830,42600,4,2024-05-08
18831,49147,3,2023-12-28
18832,13736,4,2022-04-25
18833,11932,5,2022-09-08
18834,38681,5,2022-08-13
18835,11757,4,2023-03-10
18836,33770,4,2023-10-22
18837,3348,3,2023-07-01
18838,34134,2,2024-06-03
18839,24781,3,2022-06-29
18840,24104,4,2023-06-22
18841,154,4,2024-01-21
18842,47831,5,2022-12-25
18843,19756,5,2024-04-08
18844,28620,2,2024-03-24
18845,33415,4,2023-12-04
18846,45716,2,2023-04-04
18847,5583,4,2024-02-10
18848,4984,3,2022-04-08
18849,6200,5,2023-07-06
18850,10414,5,2023-06-05
18851,16065,2,2023-06-05
18852,1941,5,2024-03-18
18853,32753,4,2023-08-24
18854,26646,4,2023-11-05
18855,35798,4,2023-10-25
18856,6077,4,2022-12-24
18857,37893,5,2023-11-29
18858,6883,5,2022-06-17
18859,38047,4,2023-11-18
18860,3728,5,2022-06-26
18861,49423,5,2023-02-04
18862,8062,4,2023-05-10
18863,10033,3,2023-04-03
18864,40450,4,2023-05-20
18865,5309,5,2024-02-26
18866,20666,3,2024-04-24
18867,38803,4,2023-07-11
18868,13330,2,2022-05-01
18869,21975,5,2022-06-21
18870,8849,5,2022-07-06
18871,21949,4,2023-05-06
18872,32371,4,2022-04-14
18873,38707,5,2023-04-03
18874,8412,3,2023-11-10
18875,48051,5,2022-08-30
18876,47939,4,2022-09-01
18877,42210,4,2024-05-27
18878,20577,4,2022-01-23
18879,37245,4,2022-07-14
18880,39410,5,2022-04-11
18881,47058,5,2024-03-16
18882,20622,5,2022-02-07
18883,10334,3,2023-02-12
18884,31069,4,2024-01-15
18885,35466,4,2022-10-08
18886,14715,5,2023-12-15
18887,5127,4,2023-08-29
18888,5167,5,2024-01-12
18889,32097,5,2022-12-31
18890,45954,4,2022-09-16
18891,3485,5,2023-12-31
18892,19447,5,2022-01-19
18893,24694,5,2022-12-12
18894,30645,4,2023-02-12
18895,9728,5,2024-01-15
18896,43020,3,2022-10-02
18897,29648,4,2022-10-14
18898,10604,3,2024-04-16
18899,34584,3,2022-12-03
18900,12709,5,2023-01-17
18901,40461,4,2022-10-05
18902,2267,3,2022-03-27
18903,15872,4,2022-08-19
18904,31435,5,2022-03-07
18905,43873,5,2022-11-01
18906,20259,2,2022-10-31
18907,37484,5,2023-08-14
18908,44542,4,2023-01-30
18909,464,4,2022-02-21
18910,47079,4,2023-09-11
18911,36409,5,2022-06-27
18912,6074,5,2022-09-20
18913,34350,3,2022-07-23
18914,10034,4,2023-07-12
18915,19109,4,2022-09-06
18916,32639,4,2022-02-13
18917,34904,4,2023-03-22
18918,30077,4,2022-09-12
18919,9959,4,2022-01-15
18920,40616,3,2022-08-19
18921,46730,4,2023-03-17
18922,12402,5,2022-05-16
18923,21363,4,2023-06-01
18924,14246,5,2023-06-03
18925,17692,2,2022-09-24
18926,47368,4,2022-07-30
18927,17009,4,2024-04-09
18928,45367,2,2022-08-28
18929,118,3,2023-07-16
18930,14809,5,2024-01-04
18931,5394,4,2024-01-12
18932,23640,4,2022-06-18
18933,44066,4,2023-10-29
18934,14718,5,2023-06-18
18935,28081,4,2023-01-26
18936,5063,5,2023-06-29
18937,21991,4,2022-09-03
18938,42778,4,2022-04-19
18939,8701,3,2023-07-11
18940,1870,5,2022-03-16
18941,38806,4,2024-05-19
18942,14904,4,2024-02-12
18943,8234,2,2022-02-18
18944,48683,4,2022-07-01
18945,45430,3,2024-03-09
18946,39009,4,2022-12-03
18947,11767,5,2023-08-25
18948,42175,5,2023-10-24
18949,23769,3,2023-10-25
18950,24752,5,2023-01-13
18951,11953,5,2022-03-17
18952,21837,4,2023-11-17
18953,775,4,2024-04-07
18954,10260,5,2023-08-23
18955,41681,4,2022-09-22
18956,3922,4,2022-08-21
18957,34172,4,2022-04-27
18958,213,3,2023-12-29
18959,30969,5,2022-05-24
18960,12210,4,2022-08-02
18961,131,4,2022-04-05
18962,33148,3,2024-02-07
18963,29080,4,2022-06-14
18964,1278,4,2022-01-29
18965,20956,4,2022-06-30
18966,42876,5,2022-05-03
18967,37883,3,2023-03-08
18968,31154,3,2024-04-24
18969,25269,4,2023-09-12
18970,33269,4,2024-03-29
18971,26925,3,2022-05-06
18972,20291,2,2022-05-19
18973,41679,5,2024-02-27
18974,6891,2,2023-09-28
18975,15008,5,2023-01-27
18976,46767,4,2024-04-29
18977,47342,4,2022-10-21
18978,11095,3,2022-11-03
18979,41321,5,2023-03-12
18980,43971,3,2022-05-09
18981,36219,4,2024-01-30
18982,44518,3,2022-11-05
18983,16276,5,2023-07-31
18984,33255,5,2023-12-24
18985,17385,4,2022-06-04
18986,40852,4,2023-05-11
18987,39870,5,2023-08-29
18988,32494,5,2022-04-13
18989,14258,4,2022-08-27
18990,6915,5,2022-12-31
18991,46117,4,2022-09-13
18992,28340,3,2022-05-20
18993,29161,3,2023-04-20
18994,2780,4,2023-09-17
18995,41827,4,2024-05-22
18996,13192,3,2024-02-29
18997,36647,3,2022-11-25
18998,49863,4,2023-03-19
18999,2311,3,2023-07-29
19000,27385,2,2023-01-24
19001,32288,5,2024-02-15
19002,36769,4,2023-12-27
19003,43898,3,2024-02-26
19004,13629,4,2023-07-05
19005,41119,5,2023-08-09
19006,45700,4,2022-09-19
19007,23753,3,2023-07-20
19008,46520,5,2022-05-28
19009,14557,4,2023-01-24
19010,42768,4,2022-09-17
19011,31292,4,2023-05-15
19012,20829,4,2022-06-15
19013,27328,4,2022-06-28
19014,36670,5,2022-01-30
19015,25023,4,2023-05-21
19016,12978,5,2022-03-29
19017,7265,4,2023-12-09
19018,21331,4,2022-09-01
19019,14844,4,2023-08-24
19020,25590,3,2024-03-07
19021,37270,3,2022-08-11
19022,29683,5,2022-04-04
19023,42214,4,2022-06-21
19024,45426,3,2022-06-28
19025,8540,4,2023-08-02
19026,11999,3,2022-12-27
19027,45618,5,2022-05-06
19028,38957,3,2023-02-13
19029,30303,4,2022-08-05
19030,37566,4,2022-08-04
19031,17030,4,2023-02-07
19032,20080,3,2023-06-09
19033,22581,4,2022-12-12
19034,15391,5,2022-01-26
19035,30201,5,2023-05-01
19036,44105,4,2022-11-18
19037,21246,4,2024-05-18
19038,48541,3,2024-06-21
19039,5055,3,2022-01-26
19040,3946,5,2023-10-12
19041,32044,5,2023-09-09
19042,1330,4,2023-05-20
19043,7573,4,2022-01-18
19044,27583,4,2022-07-16
19045,40405,3,2024-03-22
19046,46249,4,2024-06-01
19047,37345,5,2022-08-23
19048,9017,4,2022-10-27
19049,43970,4,2022-01-31
19050,48497,3,2022-05-13
19051,29301,2,2023-02-24
19052,18691,4,2024-05-19
19053,25883,5,2023-02-22
19054,21818,5,2024-05-24
19055,37394,5,2023-07-12
19056,35590,4,2022-09-14
19057,26061,4,2023-08-24
19058,45264,5,2023-03-04
19059,19807,4,2022-08-07
19060,10313,5,2023-06-24
19061,2778,5,2022-11-26
19062,1383,4,2023-03-24
19063,26011,4,2023-09-13
19064,13164,4,2022-12-01
19065,19119,3,2023-04-24
19066,16565,4,2022-11-02
19067,7006,5,2023-04-30
19068,5799,5,2024-06-09
19069,10810,3,2022-10-03
19070,34410,4,2022-03-07
19071,4111,4,2022-08-13
19072,21856,4,2023-07-03
19073,37684,4,2023-06-24
19074,33794,4,2022-12-19
19075,9795,4,2023-01-25
19076,48884,3,2024-06-13
19077,47180,4,2022-03-07
19078,49947,4,2022-07-08
19079,9900,3,2023-03-09
19080,47200,4,2024-06-08
19081,2255,4,2024-05-20
19082,6178,5,2022-12-05
19083,24134,4,2023-11-09
19084,25004,4,2023-04-10
19085,10487,4,2023-07-21
19086,32633,2,2024-01-09
19087,16040,4,2023-05-03
19088,30626,5,2024-05-06
19089,20564,4,2023-04-11
19090,43377,4,2024-04-03
19091,24231,3,2023-08-26
19092,24224,5,2023-10-04
19093,30208,5,2024-06-09
19094,9291,3,2022-07-07
19095,49992,4,2022-05-19
19096,52,2,2022-03-31
19097,28949,4,2022-03-25
19098,49446,3,2023-05-06
19099,21728,3,2022-07-02
19100,10155,2,2023-12-03
19101,7126,5,2022-12-01
19102,35389,5,2023-02-28
19103,6455,2,2023-08-13
19104,46049,4,2022-03-16
19105,28138,3,2022-05-22
19106,37527,3,2022-03-09
19107,13005,5,2023-06-24
19108,9471,3,2022-07-28
19109,6849,4,2023-01-25
19110,12231,4,2022-04-04
19111,29327,3,2022-05-19
19112,10652,4,2022-04-09
19113,37588,5,2024-04-30
19114,22083,5,2023-09-18
19115,3930,3,2024-05-14
19116,43625,5,2023-07-26
19117,36744,5,2023-05-29
19118,11964,3,2023-08-02
19119,46606,4,2022-08-16
19120,33936,3,2022-10-02
19121,26106,4,2023-11-09
19122,35003,4,2022-11-06
19123,12915,3,2022-11-26
19124,4884,2,2022-06-27
19125,48434,4,2022-11-15
19126,23472,4,2024-03-10
19127,7176,4,2023-11-23
19128,20521,4,2022-06-06
19129,726,2,2022-05-13
19130,34162,4,2022-08-20
19131,4684,3,2023-11-07
19132,3548,5,2023-08-02
19133,28631,4,2022-09-05
19134,1057,3,2024-01-11
19135,45699,2,2024-05-04
19136,26464,3,2022-08-02
19137,8591,3,2024-03-30
19138,49160,4,2022-08-04
19139,15299,5,2023-07-18
19140,33527,4,2022-11-06
19141,34531,4,2022-01-26
19142,22600,4,2022-10-25
19143,9777,4,2024-05-01
19144,42962,2,2024-02-19
19145,38988,3,2023-06-27
19146,41638,5,2022-08-02
19147,35611,5,2024-05-30
19148,32756,3,2022-11-21
19149,10178,3,2023-08-01
19150,26519,5,2023-02-11
19151,6625,4,2023-05-04
19152,41136,5,2024-04-23
19153,42408,3,2022-12-20
19154,7593,5,2023-05-20
19155,21979,5,2023-08-21
19156,12065,3,2022-04-13
19157,7483,4,2023-08-09
19158,36960,3,2023-09-27
19159,30278,4,2024-04-09
19160,36006,4,2023-12-24
19161,33524,4,2022-07-07
19162,927,4,2022-04-27
19163,986,3,2024-01-06
19164,46107,4,2024-04-18
19165,27539,4,2022-05-18
19166,4873,5,2022-11-03
19167,4202,3,2022-01-28
19168,746,4,2023-08-18
19169,27065,4,2022-07-08
19170,12140,4,2022-03-03
19171,23733,4,2022-02-16
19172,35674,4,2022-09-01
19173,27483,5,2022-12-25
19174,36831,3,2023-12-13
19175,43732,5,2022-02-13
19176,44882,4,2024-02-16
19177,24880,4,2023-08-29
19178,3927,4,2022-01-12
19179,39477,5,2022-07-31
19180,16416,4,2024-05-14
19181,1263,5,2023-08-26
19182,10678,3,2024-06-11
19183,11717,4,2022-08-02
19184,23115,4,2022-03-03
19185,26650,4,2023-01-11
19186,20199,4,2024-04-20
19187,21744,4,2022-02-05
19188,23240,4,2022-01-13
19189,19574,4,2022-06-10
19190,5245,4,2023-07-17
19191,46410,4,2023-08-25
19192,34651,4,2022-10-12
19193,36367,3,2024-03-31
19194,47648,5,2024-04-11
19195,4311,5,2023-01-03
19196,9022,3,2022-09-24
19197,13602,3,2022-11-09
19198,20917,3,2024-03-11
19199,37279,5,2022-01-12
19200,12803,5,2023-01-12
19201,22137,2,2023-04-13
19202,42238,5,2023-08-25
19203,43178,2,2022-03-08
19204,7041,3,2022-12-19
19205,22590,5,2022-02-15
19206,47899,5,2022-07-13
19207,6155,5,2022-03-14
19208,2165,4,2022-03-05
19209,45658,4,2022-11-17
19210,22086,5,2023-01-19
19211,13306,4,2023-06-02
19212,47185,3,2024-03-09
19213,22845,4,2022-12-09
19214,42356,5,2023-02-04
19215,19582,5,2024-01-27
19216,11922,4,2024-04-17
19217,40332,4,2023-04-30
19218,13638,2,2023-12-25
19219,34066,4,2024-04-12
19220,21739,4,2023-07-18
19221,35785,2,2022-05-20
19222,38136,5,2022-10-13
19223,13905,5,2023-08-17
19224,5170,3,2023-03-30
19225,11765,5,2022-07-22
19226,42401,4,2022-04-01
19227,28344,4,2023-10-05
19228,15806,5,2024-03-25
19229,18929,3,2024-03-12
19230,21433,5,2023-02-08
19231,49387,4,2023-05-01
19232,39011,5,2024-04-02
19233,16298,4,2022-07-15
19234,1061,3,2023-04-30
19235,29815,4,2023-09-04
19236,13531,3,2023-09-22
19237,12161,3,2022-01-11
19238,14740,3,2022-03-08
19239,5706,5,2022-01-16
19240,11254,5,2023-04-08
19241,36115,5,2023-12-06
19242,46137,5,2024-06-19
19243,30942,5,2024-02-20
19244,31517,2,2023-07-05
19245,5980,5,2024-05-21
19246,37340,5,2023-02-16
19247,44667,3,2022-01-18
19248,34417,4,2022-06-09
19249,2909,4,2024-02-07
19250,24837,5,2023-06-22
19251,15995,4,2023-10-11
19252,3055,5,2023-09-30
19253,49013,3,2022-08-29
19254,12393,2,2022-05-03
19255,7177,5,2023-09-23
19256,21874,3,2024-04-30
19257,31729,4,2022-06-01
19258,18502,4,2022-11-12
19259,20337,5,2023-01-20
19260,21262,3,2024-03-06
19261,6138,2,2022-08-10
19262,17886,4,2022-03-10
19263,28845,4,2023-04-06
19264,49265,4,2024-05-08
19265,35594,5,2023-05-01
19266,9041,4,2024-01-18
19267,25058,5,2024-04-09
19268,30387,3,2022-05-14
19269,10506,4,2023-01-27
19270,10903,5,2022-01-17
19271,32469,4,2023-09-20
19272,39175,3,2023-11-02
19273,1548,5,2023-10-13
19274,45282,4,2023-11-19
19275,14252,5,2023-12-08
19276,20570,3,2022-07-20
19277,20762,4,2023-06-20
19278,29168,5,2022-11-06
19279,24670,4,2024-05-19
19280,47889,3,2022-06-21
19281,48008,3,2024-04-11
19282,43641,3,2022-04-25
19283,43868,4,2023-01-01
19284,7383,4,2022-05-11
19285,43643,3,2022-02-04
19286,48184,3,2022-10-26
19287,42737,4,2023-12-25
19288,10690,4,2024-02-21
19289,45742,4,2024-05-10
19290,9094,4,2023-11-24
19291,28123,5,2023-03-21
19292,32355,3,2022-07-11
19293,35406,4,2023-03-29
19294,44923,4,2022-02-22
19295,42340,2,2022-03-10
19296,20098,4,2022-07-23
19297,47557,5,2023-03-09
19298,2643,2,2023-10-11
19299,17894,2,2024-02-11
19300,27387,4,2022-12-09
19301,15392,4,2023-04-27
19302,20515,4,2022-02-26
19303,41112,4,2024-05-30
19304,47288,5,2022-12-12
19305,35341,3,2024-05-13
19306,38234,3,2022-07-15
19307,10660,3,2024-02-05
19308,7074,4,2023-11-04
19309,16877,4,2022-05-15
19310,19748,5,2024-04-20
19311,10977,4,2022-07-04
19312,20652,4,2024-04-14
19313,1104,3,2022-06-17
19314,45245,4,2024-03-11
19315,41085,3,2022-08-16
19316,32075,5,2022-12-10
19317,11115,4,2023-03-12
19318,32483,3,2023-01-06
19319,24448,4,2022-03-09
19320,28342,3,2023-06-04
19321,4348,4,2022-12-09
19322,11174,2,2024-03-20
19323,25975,4,2023-04-08
19324,17291,4,2022-10-28
19325,19149,4,2023-10-30
19326,5274,4,2022-01-31
19327,24533,2,2023-04-03
19328,8441,4,2023-11-24
19329,38216,4,2023-12-28
19330,20820,4,2023-11-03
19331,6180,5,2023-10-27
19332,26587,3,2023-12-06
19333,35117,4,2022-10-13
19334,16180,4,2023-08-19
19335,42920,4,2022-07-07
19336,1834,5,2024-06-09
19337,43615,3,2023-05-29
19338,35290,5,2023-09-28
19339,12223,2,2023-09-03
19340,38163,4,2024-05-07
19341,7448,4,2022-05-19
19342,3606,3,2024-06-05
19343,9168,5,2024-03-12
19344,14108,3,2022-07-03
19345,17505,5,2023-03-21
19346,43673,4,2023-12-06
19347,30073,4,2023-06-22
19348,35817,5,2023-08-12
19349,30641,4,2023-09-14
19350,24788,3,2022-04-05
19351,35804,5,2023-07-11
19352,48982,3,2022-09-13
19353,39320,4,2024-02-23
19354,49143,5,2023-07-13
19355,29997,4,2023-05-21
19356,25795,3,2023-01-30
19357,13690,3,2023-03-19
19358,40533,3,2022-08-05
19359,20712,4,2022-12-29
19360,25278,3,2023-01-14
19361,40158,5,2022-04-11
19362,45200,4,2022-10-13
19363,26511,5,2023-05-19
19364,31236,5,2024-03-08
19365,48898,5,2023-06-12
19366,30888,3,2024-04-22
19367,36294,4,2022-02-27
19368,12755,4,2023-06-23
19369,1500,3,2022-12-15
19370,39644,4,2023-04-29
19371,7499,5,2023-05-20
19372,28063,3,2022-01-03
19373,22645,3,2023-02-15
19374,10332,3,2023-01-24
19375,8632,5,2022-08-04
19376,14053,5,2022-10-11
19377,20461,2,2022-12-15
19378,27573,4,2024-05-06
19379,19899,5,2023-10-07
19380,19342,4,2023-03-24
19381,486,4,2022-07-29
19382,5179,3,2023-12-08
19383,9679,4,2024-03-27
19384,44587,4,2022-06-18
19385,46644,5,2022-09-01
19386,28324,3,2022-01-11
19387,11013,3,2023-01-16
19388,23394,4,2023-05-04
19389,45054,4,2022-05-20
19390,24665,5,2022-07-02
19391,9487,5,2023-08-20
19392,6040,2,2024-04-22
19393,43577,5,2022-05-05
19394,9563,3,2023-01-26
19395,7294,4,2022-05-20
19396,17542,5,2022-08-31
19397,45635,3,2024-05-29
19398,7966,2,2024-02-14
19399,12283,4,2022-07-06
19400,47709,4,2024-06-01
19401,16801,4,2022-12-26
19402,12202,4,2022-09-25
19403,8933,5,2024-05-25
19404,40380,5,2022-08-10
19405,39308,5,2022-02-25
19406,2378,4,2023-02-14
19407,48516,2,2023-06-28
19408,26261,3,2023-06-13
19409,42352,4,2024-04-07
19410,28799,5,2022-03-22
19411,23949,5,2023-06-24
19412,1565,3,2023-04-19
19413,19635,3,2022-06-04
19414,36835,3,2023-09-13
19415,36544,3,2022-09-16
19416,21178,4,2023-04-03
19417,28360,5,2022-07-01
19418,26911,4,2023-04-25
19419,17996,4,2022-06-29
19420,17621,4,2023-11-08
19421,29345,2,2023-01-13
19422,949,5,2023-02-27
19423,38576,4,2024-04-12
19424,18758,3,2022-09-17
19425,8290,4,2024-05-04
19426,42671,4,2022-08-09
19427,46285,2,2022-10-26
19428,25286,3,2022-11-07
19429,24257,4,2023-05-15
19430,39082,3,2023-03-29
19431,30675,3,2023-05-25
19432,14085,4,2022-11-07
19433,38202,4,2023-02-07
19434,39094,4,2023-09-08
19435,29243,5,2023-08-16
19436,34182,4,2024-05-03
19437,269,4,2022-01-23
19438,13390,5,2023-07-09
19439,4429,4,2023-01-01
19440,47012,3,2024-01-04
19441,34398,4,2023-11-11
19442,42696,4,2023-11-11
19443,3974,4,2023-08-23
19444,25532,5,2022-10-30
19445,41696,4,2022-10-25
19446,33627,5,2022-02-02
19447,37003,2,2022-04-21
19448,2764,4,2023-03-22
19449,3311,5,2023-05-27
19450,49178,3,2023-06-21
19451,18756,3,2024-03-08
19452,33020,4,2023-10-05
19453,32940,5,2023-08-08
19454,17267,3,2023-01-14
19455,20093,4,2023-12-12
19456,753,3,2022-11-30
19457,5364,4,2022-04-27
19458,12180,5,2022-05-13
19459,48734,3,2022-02-06
19460,6526,2,2024-04-16
19461,3836,4,2022-06-19
19462,19728,4,2022-06-05
19463,18307,3,2024-05-16
19464,28539,4,2022-10-16
19465,29285,5,2023-08-23
19466,6673,4,2023-09-23
19467,36556,4,2023-12-12
19468,749,4,2023-02-08
19469,27320,4,2022-04-23
19470,47602,2,2023-09-18
19471,49415,4,2023-01-05
19472,16864,5,2022-03-11
19473,34611,3,2023-12-26
19474,11997,4,2023-11-29
19475,5605,2,2024-05-08
19476,19065,4,2024-01-13
19477,40819,4,2023-08-25
19478,41287,4,2022-11-25
19479,34763,4,2022-08-30
19480,44119,3,2022-01-17
19481,25374,5,2022-08-25
19482,42489,4,2024-02-26
19483,33234,3,2022-08-04
19484,12796,5,2023-11-28
19485,1611,2,2023-06-19
19486,6367,4,2022-05-27
19487,48122,4,2022-03-20
19488,48289,4,2022-05-17
19489,22189,3,2023-09-14
19490,2182,4,2023-06-07
19491,36784,2,2024-02-06
19492,22105,4,2023-05-17
19493,49398,4,2024-06-20
19494,15232,4,2022-02-24
19495,6363,5,2023-04-23
19496,15506,5,2022-10-20
19497,24948,4,2022-05-15
19498,44744,4,2023-12-13
19499,11666,2,2022-08-14
19500,26613,5,2022-11-01
19501,22401,5,2023-10-30
19502,16149,2,2023-08-20
19503,6296,4,2024-03-16
19504,20345,5,2024-02-06
19505,35922,3,2022-10-01
19506,6542,4,2023-02-07
19507,42868,4,2023-06-02
19508,8932,4,2024-05-01
19509,37324,2,2023-06-13
19510,29195,3,2023-10-01
19511,22707,3,2023-01-30
19512,17365,5,2022-03-12
19513,35827,4,2022-10-26
19514,28227,4,2024-02-27
19515,5051,4,2023-10-04
19516,40905,3,2023-04-17
19517,2533,5,2022-07-16
19518,6047,5,2024-01-02
19519,28001,4,2024-03-12
19520,45939,4,2022-01-22
19521,32965,4,2024-02-12
19522,37630,4,2023-08-30
19523,27619,2,2022-01-19
19524,1840,4,2022-09-25
19525,5673,5,2022-07-31
19526,15063,3,2022-10-19
19527,4213,4,2022-05-09
19528,17820,2,2024-05-13
19529,3384,3,2023-02-04
19530,43603,4,2023-11-26
19531,33332,3,2024-05-12
19532,26459,5,2024-01-25
19533,4307,4,2023-10-09
19534,8339,3,2022-11-12
19535,7926,4,2023-03-11
19536,8937,5,2023-03-22
19537,30047,2,2024-01-04
19538,43405,4,2022-08-19
19539,40944,5,2023-07-25
19540,11135,3,2024-05-29
19541,42130,5,2022-04-25
19542,12699,3,2023-03-19
19543,20960,3,2023-03-16
19544,34697,4,2022-07-27
19545,10152,3,2023-08-03
19546,27074,4,2022-03-19
19547,21552,4,2023-03-03
19548,36896,3,2022-12-19
19549,36271,5,2022-06-23
19550,26966,4,2022-09-21
19551,46133,4,2023-02-13
19552,223,4,2024-03-26
19553,5725,3,2023-10-25
19554,11799,4,2023-06-25
19555,5024,5,2023-04-15
19556,29395,3,2023-11-08
19557,8780,4,2022-10-24
19558,33280,4,2023-12-07
19559,28936,4,2024-06-30
19560,35410,5,2022-03-03
19561,251,3,2022-08-05
19562,8644,3,2023-06-18
19563,34298,2,2022-02-23
19564,46995,4,2023-04-22
19565,31781,3,2022-06-19
19566,5710,5,2023-06-28
19567,21692,4,2022-12-12
19568,36252,3,2022-10-15
19569,13893,4,2023-07-29
19570,29864,4,2022-03-30
19571,27373,3,2022-10-07
19572,25285,2,2023-01-14
19573,36966,3,2022-10-01
19574,18897,3,2024-02-02
19575,42068,5,2022-10-29
19576,30817,4,2024-06-17
19577,39142,5,2022-11-04
19578,4502,5,2022-12-22
19579,7961,3,2022-06-27
19580,31307,5,2022-10-04
19581,36778,3,2023-06-03
19582,39165,2,2024-06-10
19583,10208,4,2022-09-24
19584,12128,4,2024-02-11
19585,23829,4,2023-01-28
19586,49113,4,2024-05-29
